rowid,kepid,kepoi_name,filename
3011,11015323,K00479.01,lightcurve_2843_KIC11015323.csv
1149,7871954,K01515.01,lightcurve_2844_KIC7871954.csv
1611,8578780,K02023.01,lightcurve_2846_KIC8578780.csv
4617,9031209,K03316.01,lightcurve_2847_KIC9031209.csv
1099,11391018,K00189.01,lightcurve_284_KIC11391018.csv
3538,6442340,K00664.01,lightcurve_2850_KIC6442340.csv
5447,4242692,K03928.01,lightcurve_2852_KIC4242692.csv
3286,7445445,K00567.01,lightcurve_2853_KIC7445445.csv
4340,11671579,K04510.01,lightcurve_2854_KIC11671579.csv
2149,11080405,K02442.01,lightcurve_2855_KIC11080405.csv
3480,5941160,K00654.01,lightcurve_2856_KIC5941160.csv
1410,7132798,K00220.01,lightcurve_2857_KIC7132798.csv
2440,11662184,K02791.01,lightcurve_2858_KIC11662184.csv
1990,5350244,K02555.01,lightcurve_2860_KIC5350244.csv
28,11460018,K00769.01,lightcurve_2861_KIC11460018.csv
2602,9881077,K02751.01,lightcurve_2862_KIC9881077.csv
2892,11019987,K03060.01,lightcurve_2863_KIC11019987.csv
2514,5794570,K02675.01,lightcurve_2864_KIC5794570.csv
1120,9401997,K01633.01,lightcurve_2865_KIC9401997.csv
3516,4832837,K00605.01,lightcurve_2867_KIC4832837.csv
1456,3338885,K01845.01,lightcurve_2869_KIC3338885.csv
678,6690082,K01240.01,lightcurve_2870_KIC6690082.csv
954,11517719,K01416.01,lightcurve_2871_KIC11517719.csv
1094,5438099,K01567.01,lightcurve_2872_KIC5438099.csv
1495,8804397,K01853.01,lightcurve_2873_KIC8804397.csv
715,11288505,K01433.01,lightcurve_2875_KIC11288505.csv
4727,4473613,K04803.01,lightcurve_2876_KIC4473613.csv
3526,9597345,K00711.01,lightcurve_2877_KIC9597345.csv
3510,9590976,K00710.01,lightcurve_2878_KIC9590976.csv
1764,11401767,K02195.01,lightcurve_2879_KIC11401767.csv
3722,10714072,K04024.01,lightcurve_287_KIC10714072.csv
5488,5437945,K03791.01,lightcurve_2880_KIC5437945.csv
814,4455231,K01332.01,lightcurve_2883_KIC4455231.csv
5901,7679812,K03943.01,lightcurve_2884_KIC7679812.csv
1187,11551692,K01781.01,lightcurve_2885_KIC11551692.csv
4865,6368175,K03503.01,lightcurve_2888_KIC6368175.csv
3039,9941859,K00528.01,lightcurve_288_KIC9941859.csv
5087,5213230,K03474.01,lightcurve_2890_KIC5213230.csv
2332,9730163,K02704.01,lightcurve_2892_KIC9730163.csv
2216,11074835,K02533.01,lightcurve_2894_KIC11074835.csv
3238,3217264,K00401.01,lightcurve_2895_KIC3217264.csv
1537,7877496,K00202.01,lightcurve_2896_KIC7877496.csv
1911,3219995,K02314.01,lightcurve_2897_KIC3219995.csv
3003,9115800,K00421.01,lightcurve_28_KIC9115800.csv
1655,8277797,K01820.01,lightcurve_2900_KIC8277797.csv
5397,12784167,K03848.01,lightcurve_2903_KIC12784167.csv
4956,8078502,K03383.01,lightcurve_2904_KIC8078502.csv
4901,11657614,K03370.01,lightcurve_2905_KIC11657614.csv
914,12252424,K00153.01,lightcurve_2906_KIC12252424.csv
109,10875245,K00117.02,lightcurve_2907_KIC10875245.csv
803,11043167,K01444.01,lightcurve_2908_KIC11043167.csv
2318,9851662,K02483.01,lightcurve_2910_KIC9851662.csv
2116,5546691,K02587.01,lightcurve_2911_KIC5546691.csv
2726,9716391,K03025.01,lightcurve_2912_KIC9716391.csv
3495,6062088,K00658.01,lightcurve_2913_KIC6062088.csv
1706,8491277,K00234.01,lightcurve_2915_KIC8491277.csv
2456,7673192,K02722.01,lightcurve_2918_KIC7673192.csv
5149,11810124,K03344.01,lightcurve_291_KIC11810124.csv
891,3660924,K01214.01,lightcurve_2921_KIC3660924.csv
1906,4473226,K02229.01,lightcurve_2922_KIC4473226.csv
896,8742590,K01281.01,lightcurve_2923_KIC8742590.csv
2189,7289317,K02450.01,lightcurve_2928_KIC7289317.csv
488,8240904,K01070.01,lightcurve_2932_KIC8240904.csv
1258,5542466,K01590.01,lightcurve_2933_KIC5542466.csv
4660,5965819,K03319.01,lightcurve_2935_KIC5965819.csv
2322,8733898,K02842.01,lightcurve_2937_KIC8733898.csv
908,9150827,K01408.01,lightcurve_2939_KIC9150827.csv
2498,12008872,K02729.01,lightcurve_293_KIC12008872.csv
2317,11403389,K02482.01,lightcurve_2940_KIC11403389.csv
2700,6471021,K00372.01,lightcurve_2941_KIC6471021.csv
1329,7815744,K01710.01,lightcurve_2943_KIC7815744.csv
2006,11125613,K02485.01,lightcurve_2945_KIC11125613.csv
355,5809890,K01050.01,lightcurve_2947_KIC5809890.csv
1877,10617017,K02149.01,lightcurve_2949_KIC10617017.csv
4343,9216775,K04513.01,lightcurve_294_KIC9216775.csv
2235,3728701,K02536.01,lightcurve_2950_KIC3728701.csv
1399,5728139,K00206.01,lightcurve_2951_KIC5728139.csv
519,9480189,K00941.01,lightcurve_2953_KIC9480189.csv
3607,3541946,K00624.01,lightcurve_2955_KIC3541946.csv
2331,8292840,K00260.02,lightcurve_2956_KIC8292840.csv
872,8609450,K01278.01,lightcurve_2959_KIC8609450.csv
2945,11547513,K00295.01,lightcurve_295_KIC11547513.csv
259,8226994,K00906.01,lightcurve_2963_KIC8226994.csv
1325,5438757,K01601.01,lightcurve_2965_KIC5438757.csv
3835,8087812,K04343.01,lightcurve_2967_KIC8087812.csv
2272,6149910,K02469.01,lightcurve_2969_KIC6149910.csv
2269,11461433,K02399.01,lightcurve_296_KIC11461433.csv
1484,10779233,K01989.01,lightcurve_2970_KIC10779233.csv
2691,6291837,K00308.01,lightcurve_2972_KIC6291837.csv
1236,5301750,K01589.01,lightcurve_2975_KIC5301750.csv
4827,5768816,K03288.01,lightcurve_2976_KIC5768816.csv
1796,9351920,K02129.01,lightcurve_2977_KIC9351920.csv
3512,11284772,K04622.02,lightcurve_2978_KIC11284772.csv
2084,8478994,K00245.01,lightcurve_2979_KIC8478994.csv
2689,9650989,K03095.01,lightcurve_297_KIC9650989.csv
2195,8463346,K02529.01,lightcurve_2980_KIC8463346.csv
58,11812062,K00776.01,lightcurve_2981_KIC11812062.csv
3452,5374854,K00645.01,lightcurve_2983_KIC5374854.csv
2765,3942670,K00392.01,lightcurve_2984_KIC3942670.csv
2000,4349452,K00244.01,lightcurve_2985_KIC4349452.csv
893,8628758,K01279.01,lightcurve_2987_KIC8628758.csv
1676,9411412,K02101.01,lightcurve_2988_KIC9411412.csv
2265,4665571,K02393.01,lightcurve_2989_KIC4665571.csv
3247,7977197,K00459.01,lightcurve_2990_KIC7977197.csv
1708,8613535,K02263.01,lightcurve_2992_KIC8613535.csv
4568,6880517,K03305.01,lightcurve_2993_KIC6880517.csv
510,10272640,K01074.01,lightcurve_2994_KIC10272640.csv
233,8039892,K00903.01,lightcurve_2995_KIC8039892.csv
4343,9216775,K04513.01,lightcurve_2996_KIC9216775.csv
2012,6605493,K02559.01,lightcurve_2997_KIC6605493.csv
234,8150320,K00904.01,lightcurve_2998_KIC8150320.csv
1569,4056616,K02013.01,lightcurve_2999_KIC4056616.csv
6181,5551240,K05178.01,lightcurve_299_KIC5551240.csv
3090,10965008,K00536.01,lightcurve_3000_KIC10965008.csv
4055,3645438,K04385.01,lightcurve_3002_KIC3645438.csv
1931,10684670,K02317.01,lightcurve_3006_KIC10684670.csv
2450,4385148,K02942.01,lightcurve_3008_KIC4385148.csv
724,10964440,K01310.01,lightcurve_3010_KIC10964440.csv
4055,3645438,K04385.01,lightcurve_3011_KIC3645438.csv
2780,9139084,K00323.01,lightcurve_3012_KIC9139084.csv
2064,9845898,K02423.01,lightcurve_3013_KIC9845898.csv
2456,7673192,K02722.01,lightcurve_3014_KIC7673192.csv
3538,6442340,K00664.01,lightcurve_3015_KIC6442340.csv
2962,3328080,K03075.01,lightcurve_3018_KIC3328080.csv
2454,8617363,K02945.01,lightcurve_3019_KIC8617363.csv
896,8742590,K01281.01,lightcurve_301_KIC8742590.csv
1916,4249725,K00222.01,lightcurve_3020_KIC4249725.csv
821,11336883,K01445.01,lightcurve_3021_KIC11336883.csv
109,10875245,K00117.02,lightcurve_3022_KIC10875245.csv
2650,5966322,K00303.01,lightcurve_3023_KIC5966322.csv
2350,10122538,K02926.01,lightcurve_3024_KIC10122538.csv
1264,6049190,K01685.01,lightcurve_3025_KIC6049190.csv
519,9480189,K00941.01,lightcurve_3026_KIC9480189.csv
334,8559644,K00139.01,lightcurve_3029_KIC8559644.csv
4609,6587796,K03237.01,lightcurve_302_KIC6587796.csv
2683,5088536,K00282.02,lightcurve_3030_KIC5088536.csv
2930,11442793,K00351.01,lightcurve_3035_KIC11442793.csv
3184,4165473,K00550.01,lightcurve_3036_KIC4165473.csv
1994,11752906,K00253.02,lightcurve_3037_KIC11752906.csv
2572,10586004,K00275.01,lightcurve_3038_KIC10586004.csv
3813,4673628,K04056.01,lightcurve_3041_KIC4673628.csv
448,5735762,K00148.01,lightcurve_3042_KIC5735762.csv
731,6934291,K01367.01,lightcurve_3043_KIC6934291.csv
872,8609450,K01278.01,lightcurve_3044_KIC8609450.csv
2357,9008737,K02768.01,lightcurve_3045_KIC9008737.csv
194,6949607,K00870.01,lightcurve_3046_KIC6949607.csv
1925,9205938,K02162.01,lightcurve_3049_KIC9205938.csv
2667,6196457,K00285.01,lightcurve_304_KIC6196457.csv
1413,6026438,K02045.01,lightcurve_3050_KIC6026438.csv
2667,6196457,K00285.01,lightcurve_3052_KIC6196457.csv
275,11449844,K00125.01,lightcurve_3053_KIC11449844.csv
1915,7097965,K02083.01,lightcurve_3055_KIC7097965.csv
2873,6021275,K00284.01,lightcurve_3056_KIC6021275.csv
2460,11807274,K00262.01,lightcurve_3058_KIC11807274.csv
1845,6871071,K02220.01,lightcurve_3059_KIC6871071.csv
619,4180280,K00144.01,lightcurve_305_KIC4180280.csv
599,3247268,K01089.01,lightcurve_3060_KIC3247268.csv
5154,3629330,K03418.01,lightcurve_3061_KIC3629330.csv
2154,7183745,K02521.01,lightcurve_3062_KIC7183745.csv
3322,10019643,K00471.01,lightcurve_3063_KIC10019643.csv
2046,7107802,K02420.01,lightcurve_3065_KIC7107802.csv
3211,5709725,K00555.01,lightcurve_3066_KIC5709725.csv
1325,5438757,K01601.01,lightcurve_3067_KIC5438757.csv
653,8561063,K00961.01,lightcurve_3068_KIC8561063.csv
1448,6862721,K01982.01,lightcurve_3069_KIC6862721.csv
1493,10329835,K02058.01,lightcurve_3070_KIC10329835.csv
5058,5213404,K03468.01,lightcurve_3072_KIC5213404.csv
3039,9941859,K00528.01,lightcurve_3073_KIC9941859.csv
690,6962977,K01364.01,lightcurve_3074_KIC6962977.csv
1018,8230616,K01713.02,lightcurve_3077_KIC8230616.csv
531,5446285,K00142.01,lightcurve_3078_KIC5446285.csv
1915,7097965,K02083.01,lightcurve_3079_KIC7097965.csv
1996,4914566,K02635.01,lightcurve_307_KIC4914566.csv
1820,9364609,K02137.01,lightcurve_3080_KIC9364609.csv
1810,8410415,K02291.01,lightcurve_3081_KIC8410415.csv
1460,8226050,K01910.01,lightcurve_3082_KIC8226050.csv
2434,10098844,K02964.01,lightcurve_3083_KIC10098844.csv
1916,4249725,K00222.01,lightcurve_3086_KIC4249725.csv
2518,6779260,K02678.01,lightcurve_3088_KIC6779260.csv
2456,7673192,K02722.01,lightcurve_3089_KIC7673192.csv
1433,9649706,K02049.01,lightcurve_3092_KIC9649706.csv
2697,11554435,K00063.01,lightcurve_3093_KIC11554435.csv
4172,10593535,K04204.01,lightcurve_3094_KIC10593535.csv
4111,10526887,K04261.01,lightcurve_3096_KIC10526887.csv
1639,9597058,K01819.01,lightcurve_3097_KIC9597058.csv
5908,7375348,K00266.01,lightcurve_3098_KIC7375348.csv
1558,8167996,K01867.01,lightcurve_3099_KIC8167996.csv
2869,11090556,K02977.01,lightcurve_30_KIC11090556.csv
1262,10028140,K01591.01,lightcurve_3100_KIC10028140.csv
55,11754553,K00775.01,lightcurve_3101_KIC11754553.csv
2353,5480640,K02707.01,lightcurve_3102_KIC5480640.csv
1960,8505920,K02094.01,lightcurve_3103_KIC8505920.csv
1333,7898352,K01486.01,lightcurve_3104_KIC7898352.csv
1311,7512982,K01480.01,lightcurve_3105_KIC7512982.csv
2006,11125613,K02485.01,lightcurve_3106_KIC11125613.csv
203,7135852,K00875.01,lightcurve_3107_KIC7135852.csv
1220,5617854,K01588.01,lightcurve_3108_KIC5617854.csv
3648,6226908,K04068.01,lightcurve_310_KIC6226908.csv
1886,7219825,K00238.01,lightcurve_3110_KIC7219825.csv
5469,12061969,K02061.02,lightcurve_3111_KIC12061969.csv
4082,7257966,K04185.01,lightcurve_3112_KIC7257966.csv
1108,9813499,K01505.01,lightcurve_3113_KIC9813499.csv
5326,2581554,K03835.01,lightcurve_3115_KIC2581554.csv
1304,10004738,K01598.01,lightcurve_3116_KIC10004738.csv
1185,9909735,K01779.01,lightcurve_3117_KIC9909735.csv
1437,7779077,K01842.01,lightcurve_3119_KIC7779077.csv
1675,6383785,K00239.02,lightcurve_311_KIC6383785.csv
1542,5511081,K01930.01,lightcurve_3120_KIC5511081.csv
1110,12020218,K01507.01,lightcurve_3121_KIC12020218.csv
2945,11547513,K00295.01,lightcurve_3122_KIC11547513.csv
1749,3342794,K02278.01,lightcurve_3123_KIC3342794.csv
2858,6945786,K03136.01,lightcurve_3124_KIC6945786.csv
4497,10220837,K04613.01,lightcurve_3126_KIC10220837.csv
355,5809890,K01050.01,lightcurve_3128_KIC5809890.csv
653,8561063,K00961.01,lightcurve_312_KIC8561063.csv
2293,8753896,K02473.01,lightcurve_3130_KIC8753896.csv
2927,11394027,K00349.01,lightcurve_3132_KIC11394027.csv
1898,10253547,K02153.01,lightcurve_3133_KIC10253547.csv
904,11666881,K00167.01,lightcurve_3134_KIC11666881.csv
383,2854914,K01113.01,lightcurve_3135_KIC2854914.csv
2715,7603200,K00314.01,lightcurve_3136_KIC7603200.csv
318,7626506,K00150.02,lightcurve_3137_KIC7626506.csv
736,11389771,K01436.01,lightcurve_3138_KIC11389771.csv
2549,8263545,K02822.01,lightcurve_3139_KIC8263545.csv
734,11037335,K01435.01,lightcurve_3140_KIC11037335.csv
2084,8478994,K00245.01,lightcurve_3141_KIC8478994.csv
1342,7747425,K01952.04,lightcurve_3142_KIC7747425.csv
28,11460018,K00769.01,lightcurve_3143_KIC11460018.csv
4179,9701962,K04617.01,lightcurve_3144_KIC9701962.csv
5217,7091432,K03353.01,lightcurve_3145_KIC7091432.csv
5376,10788461,K03925.01,lightcurve_3149_KIC10788461.csv
4660,5965819,K03319.01,lightcurve_3150_KIC5965819.csv
543,9605514,K00945.01,lightcurve_3152_KIC9605514.csv
3594,7124613,K00673.01,lightcurve_3153_KIC7124613.csv
3538,6442340,K00664.01,lightcurve_3154_KIC6442340.csv
3951,8416523,K04441.01,lightcurve_3155_KIC8416523.csv
2372,11401755,K00277.01,lightcurve_3156_KIC11401755.csv
3086,10187017,K00082.01,lightcurve_3157_KIC10187017.csv
1839,8260902,K02144.01,lightcurve_3159_KIC8260902.csv
5647,5195172,K01671.01,lightcurve_3160_KIC5195172.csv
5614,12735740,K03663.01,lightcurve_3161_KIC12735740.csv
3057,10843590,K00431.01,lightcurve_3163_KIC10843590.csv
3810,1718958,K04053.01,lightcurve_3164_KIC1718958.csv
2291,2142522,K02403.01,lightcurve_3165_KIC2142522.csv
2826,3544595,K00069.01,lightcurve_3166_KIC3544595.csv
1915,7097965,K02083.01,lightcurve_3167_KIC7097965.csv
1599,9967771,K01875.01,lightcurve_3168_KIC9967771.csv
2572,10586004,K00275.01,lightcurve_3169_KIC10586004.csv
3811,6428794,K04054.01,lightcurve_316_KIC6428794.csv
1858,5959753,K00226.01,lightcurve_3170_KIC5959753.csv
1236,5301750,K01589.01,lightcurve_3171_KIC5301750.csv
2616,9475552,K02694.01,lightcurve_3172_KIC9475552.csv
5125,9285265,K03410.01,lightcurve_3173_KIC9285265.csv
2044,10027247,K02418.01,lightcurve_3175_KIC10027247.csv
3813,4673628,K04056.01,lightcurve_3176_KIC4673628.csv
5852,11244682,K03933.01,lightcurve_3177_KIC11244682.csv
281,8689031,K00920.01,lightcurve_3179_KIC8689031.csv
2634,9693006,K02913.01,lightcurve_317_KIC9693006.csv
1749,3342794,K02278.01,lightcurve_3180_KIC3342794.csv
1719,7207061,K02113.01,lightcurve_3181_KIC7207061.csv
2801,9881662,K00327.01,lightcurve_3182_KIC9881662.csv
2705,11618601,K03022.01,lightcurve_3183_KIC11618601.csv
104,3940418,K00810.01,lightcurve_3184_KIC3940418.csv
2571,11129258,K02898.01,lightcurve_3186_KIC11129258.csv
1487,4736569,K01996.01,lightcurve_3187_KIC4736569.csv
10,10910878,K00757.01,lightcurve_3188_KIC10910878.csv
1038,10015937,K01720.01,lightcurve_3191_KIC10015937.csv
4660,5965819,K03319.01,lightcurve_3192_KIC5965819.csv
310,9415172,K00938.01,lightcurve_3193_KIC9415172.csv
251,8505670,K00912.01,lightcurve_3194_KIC8505670.csv
273,9166862,K00931.01,lightcurve_3195_KIC9166862.csv
1094,5438099,K01567.01,lightcurve_3196_KIC5438099.csv
3257,6707833,K00563.01,lightcurve_3197_KIC6707833.csv
2997,8355239,K00574.02,lightcurve_3198_KIC8355239.csv
814,4455231,K01332.01,lightcurve_3199_KIC4455231.csv
1873,10857519,K02075.01,lightcurve_3200_KIC10857519.csv
1496,9662811,K01854.01,lightcurve_3201_KIC9662811.csv
1918,6768394,K02086.01,lightcurve_3202_KIC6768394.csv
435,3962243,K01203.01,lightcurve_3203_KIC3962243.csv
1515,8160953,K01858.01,lightcurve_3204_KIC8160953.csv
3710,4850961,K04092.01,lightcurve_3205_KIC4850961.csv
908,9150827,K01408.01,lightcurve_3206_KIC9150827.csv
4236,4556468,K04491.01,lightcurve_3208_KIC4556468.csv
2183,11701407,K02376.01,lightcurve_3212_KIC11701407.csv
3184,4165473,K00550.01,lightcurve_3213_KIC4165473.csv
1490,3128552,K02055.01,lightcurve_3214_KIC3128552.csv
852,8804283,K01276.01,lightcurve_3215_KIC8804283.csv
1898,10253547,K02153.01,lightcurve_3216_KIC10253547.csv
1810,8410415,K02291.01,lightcurve_3218_KIC8410415.csv
1739,8164012,K02116.01,lightcurve_3219_KIC8164012.csv
3445,4914423,K00108.01,lightcurve_3220_KIC4914423.csv
1,10797460,K00752.01,lightcurve_3221_KIC10797460.csv
1826,8321314,K02293.01,lightcurve_3222_KIC8321314.csv
1912,6062929,K02315.01,lightcurve_3223_KIC6062929.csv
2353,5480640,K02707.01,lightcurve_3224_KIC5480640.csv
1546,10978763,K01931.01,lightcurve_3225_KIC10978763.csv
978,11497958,K01422.01,lightcurve_3226_KIC11497958.csv
1979,6105462,K02098.01,lightcurve_3228_KIC6105462.csv
1067,7841925,K01499.01,lightcurve_3229_KIC7841925.csv
1236,5301750,K01589.01,lightcurve_322_KIC5301750.csv
3534,5686174,K00610.01,lightcurve_3230_KIC5686174.csv
2161,5514383,K00257.01,lightcurve_3232_KIC5514383.csv
1933,9003401,K02319.01,lightcurve_3233_KIC9003401.csv
1754,11566256,K02361.01,lightcurve_3235_KIC11566256.csv
1553,9410930,K00196.01,lightcurve_3236_KIC9410930.csv
2064,9845898,K02423.01,lightcurve_3237_KIC9845898.csv
3156,4852528,K00500.01,lightcurve_3238_KIC4852528.csv
3100,11709124,K00435.01,lightcurve_3239_KIC11709124.csv
3268,5351250,K00408.01,lightcurve_3240_KIC5351250.csv
1816,4254466,K02134.01,lightcurve_3242_KIC4254466.csv
3522,6425957,K00663.01,lightcurve_3244_KIC6425957.csv
1517,4157325,K01860.01,lightcurve_3245_KIC4157325.csv
4988,6364582,K03456.01,lightcurve_3246_KIC6364582.csv
3545,9702072,K00714.01,lightcurve_3247_KIC9702072.csv
2258,6183511,K02542.01,lightcurve_3248_KIC6183511.csv
869,3962357,K01210.01,lightcurve_3249_KIC3962357.csv
1362,6949061,K01960.01,lightcurve_324_KIC6949061.csv
1272,4770365,K01475.01,lightcurve_3250_KIC4770365.csv
45,11403044,K00766.01,lightcurve_3251_KIC11403044.csv
1782,4144576,K02202.01,lightcurve_3255_KIC4144576.csv
52,8395660,K00116.01,lightcurve_3257_KIC8395660.csv
736,11389771,K01436.01,lightcurve_3258_KIC11389771.csv
4024,7103919,K04310.01,lightcurve_3259_KIC7103919.csv
4787,11757451,K04745.01,lightcurve_325_KIC11757451.csv
3185,4270253,K00551.01,lightcurve_3260_KIC4270253.csv
1057,5357901,K00188.01,lightcurve_3262_KIC5357901.csv
1793,11670125,K02355.01,lightcurve_3263_KIC11670125.csv
2306,7584650,K02631.01,lightcurve_3265_KIC7584650.csv
302,9347899,K00935.01,lightcurve_3266_KIC9347899.csv
77,12470844,K00790.01,lightcurve_3267_KIC12470844.csv
1918,6768394,K02086.01,lightcurve_3269_KIC6768394.csv
2000,4349452,K00244.01,lightcurve_326_KIC4349452.csv
448,5735762,K00148.01,lightcurve_3270_KIC5735762.csv
1866,4458082,K02303.01,lightcurve_3273_KIC4458082.csv
3345,10460984,K00474.01,lightcurve_3275_KIC10460984.csv
1878,3229150,K02150.01,lightcurve_3277_KIC3229150.csv
2060,8890150,K02650.01,lightcurve_3279_KIC8890150.csv
1180,11337833,K01651.01,lightcurve_327_KIC11337833.csv
1579,10619192,K00203.01,lightcurve_3280_KIC10619192.csv
3472,9002278,K00701.01,lightcurve_3281_KIC9002278.csv
405,3114811,K01117.01,lightcurve_3282_KIC3114811.csv
3084,3239945,K00490.01,lightcurve_3284_KIC3239945.csv
418,9818381,K00135.01,lightcurve_3285_KIC9818381.csv
2878,5688790,K03144.01,lightcurve_3286_KIC5688790.csv
5621,8780959,K03741.01,lightcurve_3287_KIC8780959.csv
1277,9663113,K00179.01,lightcurve_328_KIC9663113.csv
188,7366258,K00880.01,lightcurve_3290_KIC7366258.csv
3344,10155434,K00473.01,lightcurve_3292_KIC10155434.csv
1839,8260902,K02144.01,lightcurve_3293_KIC8260902.csv
3380,10227020,K00730.01,lightcurve_3294_KIC10227020.csv
2881,10908248,K03146.01,lightcurve_3295_KIC10908248.csv
914,12252424,K00153.01,lightcurve_3298_KIC12252424.csv
4034,6937529,K04382.01,lightcurve_3299_KIC6937529.csv
734,11037335,K01435.01,lightcurve_32_KIC11037335.csv
3007,6850504,K00070.04,lightcurve_3300_KIC6850504.csv
978,11497958,K01422.01,lightcurve_3301_KIC11497958.csv
2212,9753154,K02457.01,lightcurve_3302_KIC9753154.csv
2706,7582689,K03097.01,lightcurve_3303_KIC7582689.csv
3273,8845205,K00463.01,lightcurve_3304_KIC8845205.csv
5172,8824737,K03347.01,lightcurve_3305_KIC8824737.csv
3401,4827723,K00632.01,lightcurve_3307_KIC4827723.csv
3220,7098355,K00454.01,lightcurve_3308_KIC7098355.csv
70,12070811,K00785.01,lightcurve_3310_KIC12070811.csv
1690,3734418,K02261.01,lightcurve_3311_KIC3734418.csv
532,10166274,K01078.01,lightcurve_3312_KIC10166274.csv
2872,3234843,K03057.01,lightcurve_3313_KIC3234843.csv
1180,11337833,K01651.01,lightcurve_3314_KIC11337833.csv
1917,3967326,K02084.01,lightcurve_3315_KIC3967326.csv
1918,6768394,K02086.01,lightcurve_3316_KIC6768394.csv
1481,10723750,K00209.01,lightcurve_3318_KIC10723750.csv
3945,7427764,K04364.01,lightcurve_3319_KIC7427764.csv
1433,9649706,K02049.01,lightcurve_331_KIC9649706.csv
318,7626506,K00150.02,lightcurve_3322_KIC7626506.csv
471,6362874,K01128.01,lightcurve_3323_KIC6362874.csv
3189,10973664,K00601.01,lightcurve_3324_KIC10973664.csv
1378,8689793,K01893.01,lightcurve_3325_KIC8689793.csv
1540,4149450,K01864.01,lightcurve_3326_KIC4149450.csv
1641,6205228,K01882.01,lightcurve_3327_KIC6205228.csv
1800,8219268,K02133.01,lightcurve_3328_KIC8219268.csv
1893,9473078,K02079.01,lightcurve_332_KIC9473078.csv
2683,5088536,K00282.02,lightcurve_3330_KIC5088536.csv
2885,10982872,K00343.01,lightcurve_3333_KIC10982872.csv
3495,6062088,K00658.01,lightcurve_3334_KIC6062088.csv
1288,7220429,K01700.01,lightcurve_3335_KIC7220429.csv
3492,6020753,K00657.01,lightcurve_3336_KIC6020753.csv
2136,3861595,K00004.01,lightcurve_3338_KIC3861595.csv
1614,8240797,K01809.01,lightcurve_3339_KIC8240797.csv
1268,6616218,K01692.01,lightcurve_3340_KIC6616218.csv
337,3240158,K01106.01,lightcurve_3341_KIC3240158.csv
3480,5941160,K00654.01,lightcurve_3342_KIC5941160.csv
