pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_teff,st_logg,st_rad,pl_orbpererr1,pl_orbpererr2,pl_trandurherr1,pl_trandurherr2,pl_trandeperr1,pl_trandeperr2,pl_radeerr1,pl_radeerr2,pl_insolerr1,pl_insolerr2,pl_eqterr1,pl_eqterr2,st_tmagerr1,st_tmagerr2,st_disterr1,st_disterr2,st_tefferr1,st_tefferr2,st_loggerr1,st_loggerr2,st_raderr1,st_raderr2,st_dist,st_pmra,st_pmdec,tfopwg_disp
5.2524792,1.828,23400.0,20.7884,132.072,944.0,12.1103,5728.0,4.24,1.27,3.5e-06,-3.5e-06,0.151,-0.151,17.1935,-17.1935,1.27074,-1.27074,,,,,0.007,-0.007,11.2055,-11.2055,122.1,-122.1,0.08,-0.08,0.07,-0.07,457.57,-22.015,-8.012,APC
1.6804461,1.099,2020.0,5.37039,833.25,1496.0,11.0863,5695.0,4.41,1.04,6.6e-06,-6.6e-06,0.373,-0.373,7.02256,-7.02256,0.405311,-0.405311,,,,,0.006,-0.006,1.5495,-1.5495,127.2,-127.2,0.08,-0.08,0.05,-0.05,231.907,1.367,9.988,PC
5.7517969,3.0489623,701.5728877,6.2303216,1308.688047,1534.012094,11.895,6510.3,3.97,1.97616,2.03e-05,-2.03e-05,0.334562,-0.334562,73.719925,-73.719925,0.5354552,-0.5354552,,,,,0.006,-0.006,16.8415,-16.8415,121.0,-121.0,0.09,-0.09,0.100824,-0.100824,723.392,4.331,2.04,PC
0.5109902,0.709,2720.0,9.54792,4048.85,2222.0,11.9951,6095.0,4.13,1.53,8e-07,-8e-07,0.251,-0.251,21.6493,-21.6493,0.908174,-0.908174,,,,,0.008,-0.008,11.0955,-11.0955,126.0,-126.0,0.08,-0.08,0.07,-0.07,569.651,-0.794,-10.736,FP
1.2709769,2.335,1400.0,4.10761,4096.84,2228.0,11.7959,6296.0,4.39,1.17,8.7e-06,-8.7e-06,0.328,-0.328,2.12756,-2.12756,0.257518,-0.257518,,,,,0.006,-0.006,6.009,-6.009,125.8,-125.8,0.08,-0.08,0.05,-0.05,418.251,-25.369,-7.35,PC
3.66275,3.096,970.0,3.52758,782.333,1473.0,11.7118,6150.0,4.33,1.22,0.00078,-0.00078,0.445,-0.445,2.76594,-2.76594,0.276806,-0.276806,,,,,0.007,-0.007,3.587,-3.587,128.5,-128.5,0.08,-0.08,0.06,-0.06,415.04,13.54,-0.28,PC
7.0924883,2.869,5540.0,12.2608,200.057,1047.0,11.4586,6493.0,4.17,1.58,1.66e-05,-1.66e-05,0.252,-0.252,2.37956,-2.37956,0.639969,-0.639969,,,,,0.006,-0.006,11.249,-11.249,132.1,-132.1,0.09,-0.09,0.07,-0.07,503.535,4.491,-0.829,PC
1.1258127,0.374,1440.0,13.1558,570.852,1361.0,11.5137,6423.0,4.36,1.24,2.8e-06,-2.8e-06,0.176,-0.176,1598.78,-1598.78,5.49473,-5.49473,,,,,0.007,-0.007,8.438,-8.438,126.1,-126.1,0.09,-0.09,0.06,-0.06,395.046,-6.391,-14.182,FP
5.1858,7.191,4550.0,18.5118,1753.41,1802.0,11.0331,6130.0,3.64,2.7,0.00104,-0.00104,0.223,-0.223,0.830724,-0.830724,0.967961,-0.967961,,,,,0.007,-0.007,13.8565,-13.8565,119.8,-119.8,0.08,-0.08,0.14,-0.14,594.265,-4.383,-16.049,PC
4.534451,4.936391,23574.84291,23.183789,1003.703259,1435.559122,11.2932,6421.5,4.19,1.47459,0.000118,-0.000118,0.025827,-0.025827,144.90733,-144.90733,5.063646,-5.063646,,,,,0.006,-0.006,18.046,-18.046,83.0,-83.0,0.16,-0.16,0.322004,-0.322004,502.927,0.799,3.355,FP
22.84518,7.215,9210.0,15.1752,91.9765,862.0,11.9961,5963.1,4.08,1.57,0.0002,-0.0002,0.749,-0.749,6.90369,-6.90369,0.83014,-0.83014,,,,,0.006,-0.006,6.1975,-6.1975,113.3,-113.3,0.08,-0.08,0.07,-0.07,580.188,14.519,11.727,FP
8.71546,3.934,12010.0,12.1387,103.489,888.0,11.9196,5395.0,4.36,1.06,0.00113,-0.00113,0.129,-0.129,3.13566,-3.13566,0.710653,-0.710653,,,,,0.006,-0.006,3.9235,-3.9235,128.5,-128.5,0.08,-0.08,0.06,-0.06,314.877,-36.815,10.615,PC
6.9444047,2.7056073,5264.928074,13.4708551,449.6608267,1174.467527,12.3715,6104.5,4.19,1.41945,1.9e-05,-1.9e-05,0.2582532,-0.2582532,631.6944,-631.6944,7.57796,-7.57796,,,,,0.006,-0.006,8.413,-8.413,121.7,-121.7,0.08,-0.08,0.0688191,-0.0688191,634.033,-13.334,-7.086,PC
5.5436298,3.879,5400.0,13.5659,702.661,1434.0,12.1046,6510.0,4.05,1.81,1.34e-05,-1.34e-05,0.412,-0.412,3.35228,-3.35228,0.7071,-0.7071,,,,,0.006,-0.006,11.557,-11.557,127.8,-127.8,0.09,-0.09,0.08,-0.08,721.25,-15.382,11.376,PC
4.0197555,2.688,9750.0,9.57594,211.813,1062.0,11.5521,5216.0,4.44,0.94,4.1e-06,-4.1e-06,0.154,-0.154,1.74846,-1.74846,0.594464,-0.594464,,,,,0.006,-0.006,1.702,-1.702,131.3,-131.3,0.09,-0.09,0.06,-0.06,219.614,12.306,-15.424,CP
0.659752,0.6731474,1138.104792,4.3019481,7130.686129,2343.70302,11.9732,5832.0,4.26,1.25112,1.5e-06,-1.5e-06,0.4168168,-0.4168168,141.29456,-141.29456,7.240437,-7.240437,,,,,0.006,-0.006,3.9495,-3.9495,127.0,-127.0,0.08,-0.08,0.0609448,-0.0609448,415.137,8.126,-20.872,FP
17.1869882,3.845,3130.0,12.9307,97.2728,874.0,11.8402,6049.7,3.87,2.05,0.0001376,-0.0001376,1.234,-1.234,13.0438,-13.0438,1.38748,-1.38748,,,,,0.006,-0.006,9.183,-9.183,143.6,-143.6,0.1,-0.1,0.18,-0.18,439.569,8.71,22.471,APC
5.74984,3.734,17690.0,14.4892,329.499,1186.0,12.3193,6046.0,4.42,1.08,1e-05,-1e-05,0.154,-0.154,3.38406,-3.38406,0.779097,-0.779097,,,,,0.007,-0.007,10.745,-10.745,123.0,-123.0,0.08,-0.08,0.06,-0.06,467.516,7.045,-11.192,PC
5.1750108,2.0076562,13020.07533,11.4726621,162.7267425,910.9289033,11.6955,5177.0,4.48,0.892685,4e-06,-4e-06,0.0392649,-0.0392649,209.04672,-209.04672,0.7013643,-0.7013643,,,,,0.006,-0.006,1.1745,-1.1745,130.7,-130.7,0.09,-0.09,0.0530276,-0.0530276,210.915,-5.178,-19.817,CP
3.36376,3.418,7030.0,10.7493,705.699,1435.0,12.1227,5713.3,4.24,1.27,0.00068,-0.00068,0.211,-0.211,2.93661,-2.93661,0.771513,-0.771513,,,,,0.02,-0.02,8.3105,-8.3105,133.1,-133.1,0.09,-0.09,0.09,-0.09,418.29,3.399,-32.39,PC
5.4361667,1.5419673,4797.128848,1.7175409,3.6311669,352.0718502,13.4102,3139.0,5.04944,0.211299,1.67e-05,-1.67e-05,0.2448138,-0.2448138,735.69073,-735.69073,0.2127978,-0.2127978,,,,,0.007,-0.007,0.22785,-0.22785,98.0,-98.0,0.547167,-0.547167,0.0065435,-0.0065435,38.0749,151.047,-333.194,CP
12.6826724,3.827,2490.0,5.24953,76.8372,824.0,11.4878,5851.0,4.43,1.04,0.0001138,-0.0001138,0.406,-0.406,2.88725,-2.88725,0.318192,-0.318192,,,,,0.006,-0.006,2.722,-2.722,125.1,-125.1,0.08,-0.08,0.05,-0.05,294.752,-11.963,-4.376,PC
4.8984239,3.752,9930.0,12.907,409.667,1253.0,12.2036,5774.0,4.23,1.29,1.38e-05,-1.38e-05,0.211,-0.211,3.62457,-3.62457,0.787613,-0.787613,,,,,0.007,-0.007,13.9325,-13.9325,129.7,-129.7,0.08,-0.08,0.07,-0.07,471.152,-10.534,-2.229,PC
1.1792344,1.7572263,5398.699681,26.9739777,16257.69141,2879.946821,12.2186,6127.1,3.67,2.6058199,0.0001304,-0.0001304,0.1091569,-0.1091569,363.7887,-363.7887,15.517121,-15.517121,,,,,0.007,-0.007,38.565,-38.565,124.1,-124.1,0.09,-0.09,0.155106,-0.155106,1092.91,-6.376,1.579,FP
13.3368173,4.384,8210.0,11.2448,69.8726,805.0,12.5882,5517.0,4.26,1.2,5.79e-05,-5.79e-05,0.505,-0.505,5.88429,-5.88429,0.670513,-0.670513,,,,,0.007,-0.007,7.327,-7.327,120.9,-120.9,0.08,-0.08,0.06,-0.06,508.686,11.289,-39.175,CP
4.31362,1.709,9490.0,8.01917,54.2011,755.0,11.2057,4929.5,0.1,0.8,1e-05,-1e-05,0.189,-0.189,7.69056,-7.69056,0.587255,-0.587255,,,,,0.006,-0.006,0.8695,-0.8695,5084.0,-5084.0,,,0.05,-0.05,134.655,-11.514,-31.331,CP
6.1600755,1.808,18930.0,17.7265,64.3828,789.0,12.6389,5669.0,4.29,1.19,1.41e-05,-1.41e-05,0.419,-0.419,1697.8,-1697.8,1.21189,-1.21189,,,,,0.007,-0.007,6.244,-6.244,124.6,-124.6,0.08,-0.08,0.06,-0.06,521.117,27.728,10.405,PC
3.1821969,3.0676639,3746.663839,9.3708418,1042.576746,1449.26151,12.7119,5672.5,4.4,1.3954,1.1e-05,-1.1e-05,0.2341289,-0.2341289,229.5002,-229.5002,0.7547414,-0.7547414,,,,,0.007,-0.007,14.3285,-14.3285,5842.7,-5842.7,2.0,-2.0,0.0734145,-0.0734145,665.583,-14.014,-7.046,PC
1.6766585,1.528711,37391.94737,16.6532667,180.6590045,935.0496086,14.1858,4155.0,4.66247,0.622666,4.8e-06,-4.8e-06,0.0719924,-0.0719924,1618.7776,-1618.7776,11.237296,-11.237296,,,,,0.007,-0.007,16.806,-16.806,122.0,-122.0,,,,,288.642,0.618,-30.148,APC
3.4972769,2.0988025,17834.08241,11.5840209,192.6704823,950.2186404,13.3921,4940.0,4.53,0.80797,3.5e-06,-3.5e-06,0.0622878,-0.0622878,365.66055,-365.66055,0.2588136,-0.2588136,,,,,0.006,-0.006,9.4695,-9.4695,91.1,-91.1,0.27,-0.27,,,390.618,49.113,16.916,PC
5.4693888,1.8076781,32411.85599,11.5779216,27.5364506,584.247334,13.6521,3770.0,4.61871,0.638902,3.6e-06,-3.6e-06,0.0572665,-0.0572665,576.6857,-576.6857,0.4419449,-0.4419449,,,,,0.007,-0.007,1.0895,-1.0895,157.0,-157.0,0.0116763,-0.0116763,0.0190863,-0.0190863,211.247,16.528,1.74,CP
1.2730965,1.48,414.0,1.57925,660.277,1412.0,9.926601,5024.0,4.5685,0.77,2.7e-06,-2.7e-06,0.212,-0.212,33.7341,-33.7341,0.123934,-0.123934,,,,,0.006,-0.006,0.26635,-0.26635,181.0,-181.0,0.30183,-0.30183,0.05,-0.05,80.5407,-53.238,-0.195,CP
5.2153618,5.5895721,5205.834734,17.7519701,1843.463272,1671.199788,9.4834,6067.2,3.73,2.3901401,2.7e-06,-2.7e-06,0.0370923,-0.0370923,38.638004,-38.638004,0.8672725,-0.8672725,,,,,0.007,-0.007,4.533,-4.533,119.7,-119.7,0.08,-0.08,0.115251,-0.115251,275.587,2.473,9.647,KP
5.0451188,1.8549863,13949.11556,18.0229867,319.7861956,1078.536079,12.3643,5337.0,4.5,1.16636,3.3e-06,-3.3e-06,0.048895,-0.048895,397.0699,-397.0699,3.2924984,-3.2924984,,,,,0.006,-0.006,3.8555,-3.8555,5302.6,-5302.6,2.0,-2.0,0.058794,-0.058794,422.151,-12.465,-28.055,PC
4.6612025,2.1408549,5135.665725,12.7709747,823.9647363,1366.459946,11.4408,5884.5,4.3,1.52373,6.1e-06,-6.1e-06,0.0789608,-0.0789608,194.56349,-194.56349,0.8317052,-0.8317052,,,,,0.006,-0.006,15.7905,-15.7905,5887.6,-5887.6,2.0,-2.0,0.0900829,-0.0900829,434.92,12.369,-5.394,PC
3.1353607,1.438,8634.0,22.286,459.818,1290.0,10.459,5503.0,4.4,1.06,9.6e-06,-9.6e-06,0.252,-0.252,11687.6,-11687.6,3.74898,-3.74898,,,,,0.007,-0.007,2.695,-2.695,5569.7,-5569.7,0.3,-0.3,0.06,-0.06,174.593,-6.667,-49.57,APC
2.1357026,1.9116457,29272.61849,11.6264152,96.5817843,799.5461856,13.3147,3678.2,,0.666652,9e-07,-9e-07,0.0233822,-0.0233822,250.34743,-250.34743,0.369529,-0.369529,,,,,0.007,-0.007,2.0475,-2.0475,140.5,-140.5,,,0.0202807,-0.0202807,191.51,8.584,-52.648,CP
3.1581288,2.3951941,16867.38517,13.5726225,242.6938695,1006.663799,13.5445,4367.6,,1.02417,2.7e-06,-2.7e-06,0.0663418,-0.0663418,294.49014,-294.49014,0.3907594,-0.3907594,,,,,0.006,-0.006,6.4275,-6.4275,4396.0,-4396.0,,,,,401.837,6.571,-3.622,PC
2.7567395,2.3808565,9248.475992,13.8044661,1225.526373,1509.03883,10.5853,6034.0,4.26998,1.28427,0.0001044,-0.0001044,0.0332082,-0.0332082,115.61662,-115.61662,0.7482012,-0.7482012,,,,,0.008,-0.008,4.676,-4.676,132.477,-132.477,0.0823565,-0.0823565,0.0685126,-0.0685126,252.759,27.393,-24.407,KP
5.6601098,1.5377473,8427.677888,12.3816484,361.1289137,1111.822132,11.8933,5859.8,4.4,1.1873699,0.0001809,-0.0001809,0.0576678,-0.0576678,280.7395,-280.7395,0.8086145,-0.8086145,,,,,0.006,-0.006,13.3465,-13.3465,6031.1,-6031.1,2.0,-2.0,0.071417,-0.071417,396.308,-5.113,-6.168,APC
1.3442724,4.6777347,44.3806696,,1758.08404,1651.504105,8.115,,,,1.23e-05,-1.23e-05,0.2436686,-0.2436686,5.220655,-5.220655,,,,,,,0.023,-0.023,,,,,,,,,,0.4,13.4,PC
2.3372423,1.4487311,11568.40085,10.5103504,550.1159381,1235.18869,13.3922,5335.0,4.5,0.910484,3.7e-06,-3.7e-06,0.0984483,-0.0984483,484.46057,-484.46057,0.5286993,-0.5286993,,,,,0.007,-0.007,11.472,-11.472,5331.2,-5331.2,2.0,-2.0,,,526.591,15.862,-12.777,PC
4.1567834,3.9413609,4830.185952,9.8517709,941.6088632,1412.821789,10.9774,6362.5,4.59,1.38831,2e-06,-2e-06,0.0556261,-0.0556261,54.11281,-54.11281,0.5595267,-0.5595267,,,,,0.008,-0.008,9.056,-9.056,83.0,-83.0,0.16,-0.16,0.0749473,-0.0749473,353.539,-19.202,-8.172,KP
2.1192866,1.5061152,1701.281814,8.4965052,5317.363466,2177.929595,11.3641,7022.0,4.2,1.99761,4.3e-06,-4.3e-06,0.2188521,-0.2188521,80.61968,-80.61968,2.166938,-2.166938,,,,,0.006,-0.006,10.9275,-10.9275,6973.5,-6973.5,2.0,-2.0,0.0950254,-0.0950254,659.201,9.726,-2.854,PC
7.8369842,6.8077198,14532.94861,21.4721115,434.3612918,1164.347268,12.937,5774.8,4.4,1.75826,1.05e-05,-1.05e-05,0.0998194,-0.0998194,232.71725,-232.71725,1.2691845,-1.2691845,,,,,0.006,-0.006,12.933,-12.933,5809.4,-5809.4,2.0,-2.0,0.100673,-0.100673,859.509,14.062,5.925,PC
5.9123675,4.672,416.0,3.28952,697.86,1431.0,10.3998,6187.3,3.87,1.76,1.47e-05,-1.47e-05,0.361,-0.361,14.5747,-14.5747,0.185741,-0.185741,,,,,0.006,-0.006,2.199,-2.199,197.3,-197.3,0.16,-0.16,0.09,-0.09,325.608,2.317,-10.749,PC
3.4072141,3.892,315.0,2.96344,2770.93,2021.0,10.3998,6187.3,3.87,1.76,1.04e-05,-1.04e-05,0.876,-0.876,14.4855,-14.4855,0.175516,-0.175516,,,,,0.006,-0.006,2.199,-2.199,197.3,-197.3,0.16,-0.16,0.09,-0.09,325.608,2.317,-10.749,PC
9.1696498,4.9227951,186.1944669,2.4628421,505.9586098,1209.618714,10.3998,6187.3,3.87,1.76167,8.45e-05,-8.45e-05,1.0446144,-1.0446144,21.576132,-21.576132,3.0218089,-3.0218089,,,,,0.006,-0.006,2.199,-2.199,197.3,-197.3,0.16,-0.16,0.0889372,-0.0889372,325.608,2.317,-10.749,PC
18.84184,3.184,5970.0,9.05304,30.3347,653.0,12.0585,5603.0,4.35,1.1,7e-05,-7e-05,0.448,-0.448,6.74883,-6.74883,0.547159,-0.547159,,,,,0.006,-0.006,3.082,-3.082,125.4,-125.4,0.08,-0.08,0.05,-0.05,372.18,52.147,18.703,PC
3.4977868,2.236,1790.0,3.47575,248.389,1105.0,11.9522,5356.0,4.59,0.81,1.9e-05,-1.9e-05,0.28,-0.28,3.65364,-3.65364,0.259566,-0.259566,,,,,0.007,-0.007,1.9925,-1.9925,125.5,-125.5,0.08,-0.08,0.05,-0.05,236.363,-8.435,-6.057,PC
7.8686762,4.0228111,10335.98617,11.8276114,273.0364186,1036.75203,11.7622,6394.0,4.43,1.13572,4.23e-05,-4.23e-05,0.0859961,-0.0859961,207.2262,-207.2262,0.6057351,-0.6057351,,,,,0.007,-0.007,6.3595,-6.3595,125.5,-125.5,0.09,-0.09,0.0533442,-0.0533442,413.22,-0.528,-0.247,PC
1.5099302,1.329,2230.0,8.891,1087.82,1599.0,11.4944,5735.0,3.96,1.76,5e-06,-5e-06,0.391,-0.391,7.71456,-7.71456,0.71843,-0.71843,,,,,0.007,-0.007,10.403,-10.403,128.1,-128.1,0.08,-0.08,0.09,-0.09,469.613,-16.318,-2.465,APC
6.00327,3.947,4920.0,7.59354,271.529,1130.0,12.0749,5527.0,4.37,1.06,2e-05,-2e-05,0.269,-0.269,2.55153,-2.55153,0.475838,-0.475838,,,,,0.007,-0.007,5.638,-5.638,130.1,-130.1,0.08,-0.08,0.06,-0.06,330.684,28.073,2.564,PC
19.4061437,1.961,11150.0,8.75357,4.19986,398.0,11.6701,5099.0,4.55,0.82,3.13e-05,-3.13e-05,0.094,-0.094,5.02439,-5.02439,0.545819,-0.545819,,,,,0.006,-0.006,1.828,-1.828,118.1,-118.1,0.08,-0.08,0.05,-0.05,195.153,-71.175,18.294,PC
5.4681892,1.814,4290.0,11.2463,251.65,1109.0,11.738,6597.0,4.16,1.61,1.64e-05,-1.64e-05,0.461,-0.461,11.3124,-11.3124,0.803807,-0.803807,,,,,0.008,-0.008,13.0305,-13.0305,132.4,-132.4,0.09,-0.09,0.08,-0.08,611.359,3.804,-1.915,PC
19.4723016,4.2893299,1766.182839,3.6117414,9.9883786,453.4125095,10.7011,4333.0,4.5109,0.702945,7.66e-05,-7.66e-05,0.363308,-0.363308,158.4359,-158.4359,0.3954969,-0.3954969,,,,,0.006,-0.006,0.1538,-0.1538,173.0,-173.0,0.370952,-0.370952,0.0597739,-0.0597739,74.881,27.398,-10.245,PC
1.0339,1.404,520.0,5.37338,2619.59,1993.0,10.7961,6444.0,3.84,2.28,0.00012,-0.00012,0.265,-0.265,1.77988,-1.77988,0.410717,-0.410717,,,,,0.006,-0.006,5.667,-5.667,131.4,-131.4,0.09,-0.09,0.1,-0.1,465.461,-10.949,21.896,FP
5.8681984,3.651,2639.0,18.1157,1402.27,1704.0,9.0982,6294.0,3.55,3.1,7.4e-06,-7.4e-06,0.447,-0.447,179.019,-179.019,1.02177,-1.02177,,,,,0.007,-0.007,3.9455,-3.9455,132.5,-132.5,0.09,-0.09,0.14,-0.14,323.506,-6.196,-7.534,PC
5.5094951,2.892,7700.0,8.55825,165.972,999.0,12.2668,5519.0,4.45,0.97,1.7e-05,-1.7e-05,0.222,-0.222,5.04171,-5.04171,0.52971,-0.52971,,,,,0.007,-0.007,7.1805,-7.1805,127.0,-127.0,0.08,-0.08,0.05,-0.05,345.003,-19.542,-37.036,PC
1.8098811,3.7636624,13033.56127,21.9555549,5139.026625,2159.434157,9.02706,6278.2,3.97,1.89121,4e-07,-4e-07,0.0056798,-0.0056798,23.311634,-23.311634,1.0965389,-1.0965389,,,,,0.007,-0.007,6.0225,-6.0225,103.7,-103.7,0.08,-0.08,0.0944119,-0.0944119,194.459,45.399,-40.819,KP
20.362741,4.5890238,1126.878247,4.2523478,75.428916,751.630191,11.1464,6142.0,4.35874,1.18003,5.39e-05,-5.39e-05,0.2294247,-0.2294247,43.159416,-43.159416,0.3411543,-0.3411543,,,,,0.006,-0.006,2.154,-2.154,132.18,-132.18,0.0831648,-0.0831648,0.0538191,-0.0538191,295.737,-14.483,5.89,PC
74.6068965,4.8874071,2304.723725,9.1295659,13.3540875,487.5546513,11.1464,6142.0,4.35874,1.18003,0.0004401,-0.0004401,0.3524117,-0.3524117,140.81248,-140.81248,9.961181,-9.961181,,,,,0.006,-0.006,2.154,-2.154,132.18,-132.18,0.0831648,-0.0831648,0.0538191,-0.0538191,295.737,-14.483,5.89,FP
74.6065192,3.6758167,2377.688756,9.5163991,13.3541775,487.555473,11.1464,6142.0,4.35874,1.18003,0.0002822,-0.0002822,0.3284834,-0.3284834,161.55113,-161.55113,14.451276,-14.451276,,,,,0.006,-0.006,2.154,-2.154,132.18,-132.18,0.0831648,-0.0831648,0.0538191,-0.0538191,295.737,-14.483,5.89,FP
1.9792573,1.6873516,2235.664094,4.1930997,189.6799154,946.5097378,12.5515,4001.0,4.47278,0.756551,9e-06,-9e-06,0.1933715,-0.1933715,210.71806,-210.71806,0.5624441,-0.5624441,,,,,0.006,-0.006,0.35,-0.35,122.07,-122.07,0.120164,-0.120164,0.0763267,-0.0763267,153.332,34.466,33.088,PC
3.0766835,1.2491751,18848.56074,2.722618,6.6976166,410.2983965,14.3109,3163.0,5.0701,0.1966,5.7e-06,-5.7e-06,0.1639777,-0.1639777,970.3149,-970.3149,0.2974233,-0.2974233,,,,,0.007,-0.007,0.2524,-0.2524,157.0,-157.0,0.0262291,-0.0262291,0.0060498,-0.0060498,55.419,225.752,-336.273,CP
2.7029187,1.6998642,5132.678283,3.7942392,44.0592242,657.0962083,12.5264,3596.0,4.71597,0.524573,0.0001022,-0.0001022,0.1655338,-0.1655338,196.55464,-196.55464,0.5265337,-0.5265337,,,,,0.007,-0.007,0.20565,-0.20565,157.0,-157.0,0.0089583,-0.0089583,0.0156219,-0.0156219,92.4366,10.824,-98.214,CP
9.4636148,3.061,5050.0,5.45543,63.7261,787.0,11.9205,4935.0,4.59823,0.75,4.1e-05,-4.1e-05,0.662,-0.662,8.94572,-8.94572,0.445623,-0.445623,,,,,0.006,-0.006,0.9965,-0.9965,132.299,-132.299,0.0917702,-0.0917702,0.05,-0.05,186.328,105.714,1.022,PC
12.9696927,1.1129072,4085.684538,6.1709882,52.0502944,685.0551684,11.2711,5017.0,4.38114,0.972753,0.0020055,-0.0020055,0.4765825,-0.4765825,401.81012,-401.81012,5.7270722,-5.7270722,,,,,0.006,-0.006,0.896,-0.896,127.41,-127.41,0.0853726,-0.0853726,0.0598945,-0.0598945,187.553,-20.002,-18.125,FA
1.3866519,2.3006751,14246.46655,12.9811619,1879.934766,1679.40501,10.9571,6286.0,4.438,1.07661,7e-07,-7e-07,0.0149225,-0.0149225,112.20379,-112.20379,0.6385336,-0.6385336,,,,,0.006,-0.006,1.7765,-1.7765,196.0,-196.0,,,0.052402,-0.052402,232.98,87.963,-8.556,KP
0.7988525,0.831,1700.0,4.00703,512.916,1325.0,12.2478,4785.0,4.45252,0.86,1.7e-06,-1.7e-06,0.203,-0.203,8.95422,-8.95422,0.412139,-0.412139,,,,,0.006,-0.006,2.1645,-2.1645,131.261,-131.261,0.0942818,-0.0942818,0.06,-0.06,232.822,23.383,25.769,APC
0.782765,1.2621481,519.1912192,1.7472713,651.9082071,1288.743126,10.4238,4099.0,4.52,0.727642,0.000117,-0.000117,0.3462222,-0.3462222,52.78806,-52.78806,1.6286867,-1.6286867,,,,,0.006,-0.006,0.2865,-0.2865,122.6,-122.6,0.11,-0.11,0.0690302,-0.0690302,59.5362,-117.859,-95.29,CP
15.29859,3.214,1187.0,,10.3396,499.0,11.9755,4131.3,,,0.00274,-0.00274,0.604,-0.604,5.38013,-5.38013,,,,,,,0.006,-0.006,3.6551,-3.6551,119.7,-119.7,,,,,57.6851,124.306,166.091,FA
13.4190392,5.9221882,4668.53687,12.4259675,165.23271,914.4158726,11.3882,5184.9,3.9254,1.69269,0.0039,-0.0039,0.2554013,-0.2554013,175.30649,-175.30649,0.8554618,-0.8554618,,,,,0.008,-0.008,4.9185,-4.9185,113.003,-113.003,0.0820625,-0.0820625,0.0957437,-0.0957437,340.766,55.708,-12.629,FP
1.7771109,1.5669528,14073.50212,12.9084635,1043.212176,1449.482283,12.003,5627.0,4.45645,0.97906,7.06e-05,-7.06e-05,0.0346407,-0.0346407,252.49207,-252.49207,0.71793,-0.71793,,,,,0.006,-0.006,3.965,-3.965,133.891,-133.891,0.0841219,-0.0841219,0.0524221,-0.0524221,327.506,20.181,-2.193,KP
0.5153654,1.0,37197.88579,12.0910878,484.4555527,1196.556566,14.9333,3558.0,4.63662,0.617346,5e-06,-5e-06,0.0581088,-0.0581088,1467.2374,-1467.2374,0.6348713,-0.6348713,,,,,0.008,-0.008,6.858,-6.858,157.0,-157.0,0.0131225,-0.0131225,0.0203056,-0.0203056,341.299,-2.779,-2.559,PC
8.2754608,3.755,6510.0,11.5451,130.93,942.0,12.4333,5515.2,4.24,1.39,1.49e-05,-1.49e-05,0.107,-0.107,0.703,-0.703,0.6243,-0.6243,,,,,0.006,-0.006,5.9985,-5.9985,99.1,-99.1,0.12,-0.12,0.07,-0.07,557.733,8.644,-10.165,CP
4.83266,2.308,830.0,4.9031,161.807,993.0,10.2589,5485.4,3.9,1.83,5e-05,-5e-05,0.404,-0.404,1.86781,-1.86781,0.375862,-0.375862,,,,,0.006,-0.006,2.2535,-2.2535,120.4,-120.4,0.08,-0.08,0.1,-0.1,257.337,33.492,11.933,FP
25.86696,4.923,2240.0,7.41184,100.989,883.0,10.9166,5095.0,4.56,0.8,0.00025,-0.00025,0.694,-0.694,1231.62,-1231.62,3.1277,-3.1277,,,,,0.006,-0.006,0.6055,-0.6055,120.3,-120.3,0.08,-0.08,0.05,-0.05,135.101,38.618,-14.991,FP
18.8812961,5.943,915.0,3.61081,103.276,888.0,10.4354,5924.0,4.14,1.35,0.0001579,-0.0001579,1.096,-1.096,41.3851,-41.3851,0.20997,-0.20997,,,,,0.006,-0.006,1.2325,-1.2325,681.6,-681.6,0.33,-0.33,0.06,-0.06,245.495,-12.922,-19.673,PC
6.340315,4.249306,25410.70329,20.517917,400.7201062,1141.116626,12.5766,6083.0,4.28983,1.2666,0.000367,-0.000367,0.056679,-0.056679,265.38632,-265.38632,20.518948,-20.518948,,,,,0.006,-0.006,27.3855,-27.3855,192.0,-192.0,,,1.2666,-1.2666,577.489,-8.185,-9.526,FP
5.84259,3.747,2670.0,11.8252,307.599,1166.0,10.8285,5707.0,3.76,2.2,2e-05,-2e-05,0.283,-0.283,0.831747,-0.831747,0.670345,-0.670345,,,,,0.007,-0.007,7.207,-7.207,127.5,-127.5,0.08,-0.08,0.12,-0.12,435.174,44.886,18.641,CP
4.3474,4.684,3520.0,10.753,786.037,1475.0,10.6918,5618.0,3.93,1.79,1e-05,-1e-05,0.232,-0.232,0.560123,-0.560123,0.594871,-0.594871,,,,,0.006,-0.006,3.2165,-3.2165,132.5,-132.5,0.08,-0.08,0.1,-0.1,327.927,28.914,-3.644,CP
18.23603,4.91,3090.0,10.0179,411.58,,9.4843,6159.7,,0.88,7e-05,-7e-05,0.32,-0.32,855.056,-855.056,,,,,,,0.007,-0.007,,,,,,,,,100.804,20.1,-28.8,APC
,4.208,12640.0,14.2836,40.1659,701.0,9.5137,6057.0,4.41,1.1,,,0.156,-0.156,17.5196,-17.5196,0.853617,-0.853617,,,,,0.006,-0.006,1.774,-1.774,135.9,-135.9,0.08,-0.08,0.05,-0.05,133.354,-12.128,5.826,PC
